DC_POWER
110.04
0.0
0.0
755.1666666666665
240.66
306.1928571428571
0.0
12.693333333333335
0.0
0.0
0.0
0.0
0.0
1184.1199999999997
0.0
0.0
0.0
413.8933333333334
0.0
8665.125
0.0
11926.14286
135.11333333333334
0.0
145.02666666666664
696.94
6229.428571
0.0
0.0
1156.5466666666664
0.0
952.8571429
0.0
48.14
4663.75
0.0
0.0
0.0
263.33333333333326
2257.75
0.0
0.0
0.0
12308.14286
11907.28571
5805.75
629.6857142857143
12662.85714
0.0
0.0
791.875
10672.42857
6538.428571
995.95
0.0
1017.4266666666668
0.0
0.0
6817.285714
3288.75
0.0
587.1933333333333
3.246666666666667
0.0
13006.625
0.0
83.10666666666665
0.0
0.0
1376.125
92.86666666666666
0.0
0.0
0.0
8276.25
0.0
2566.428571
3691.875
517.5214285714286
0.0
1273.5933333333337
166.99333333333334
0.0
0.0
1220.1199999999997
153.02666666666667
192.16
0.0
536.9266666666665
0.0
0.0
180.46
901.9571428571427
0.0
9917.75
455.8
0.0
0.0
1095.9533333333336
0.0
0.0
0.0
11872.0
0.0
0.0
0.0
10201.0
1881.875
1105.0666666666666
6374.714286
0.0
0.0
0.0
706.7533333333334
533.6200000000001
0.0
6674.571429
1758.142857
0.0
2707.142857
6571.375
0.0
0.0
0.0
0.0
720.1066666666667
706.5857142857143
98.53571428571428
0.0
1152.364285714286
0.0
0.0
7427.857143
8322.714286
461.875
0.0
626.5071428571429
0.0
0.0
6513.25
9597.875
0.0
0.0
0.0
0.0
0.0
8120.375
3482.875
7943.0
0.0
0.0
949.45
350.04999999999995
0.0
771.2733333333333
69.88666666666667
443.4199999999999
347.89333333333326
7632.857143
167.93999999999997
890.7466666666669
5499.714286
0.0
0.0
0.0
8779.428571
10114.0
1045.8066666666666
0.0
13.42857143
10613.0
1.1266666666666667
0.0
6142.428571
0.0
0.0
118.625
0.0
0.0
0.0
6853.428571
0.0
12775.25
0.0
12444.75
0.0
0.0
122.625
3509.0
1227.6857142857143
6009.571429
0.0
0.0
0.0
5304.625
865.95
0.0
0.0
787.1
0.0
0.0
0.0
101.625
0.0
0.0
0.0
790.6666666666665
58.27857142857143
0.0
10662.57143
0.0
3678.0
0.0
480.06
1697.428571
235.89333333333332
0.0
0.0
0.0
0.0
0.0
0.0
188.29333333333332
0.0
0.0
0.0
694.8933333333334
904.8066666666668
426.5
3899.285714
926.0571428571427
0.0
573.6999999999999
3325.75
6500.0
8888.5
61.77333333333334
0.0
0.0
0.0
0.0
0.0
78.00666666666666
4894.875
778.5799999999998
0.0
0.0
0.0
0.0
535.2266666666668
0.0
0.0
146.13333333333333
0.0
0.0
0.0
1026.6
0.0
5089.285714
0.0
9126.142857
0.0
0.0
0.0
0.0
2004.142857
0.0
457.875
5017.285714
0.0
0.0
0.0
0.0
10276.14286
713.125
877.12
10352.85714
718.8642857142858
0.0
436.62666666666667
2588.5
0.0
0.0
81.32666666666665
8305.25
0.0
951.2933333333334
6353.5
0.0
0.0
0.0
0.0
309.27333333333326
0.0
5512.875
1242.76
12837.14286
389.8071428571429
37.14285714
92.34666666666664
1200.7714285714287
7906.25
72.38
0.0
0.0
0.0
1042.8000000000002
0.0
578.5733333333333
5430.0
0.0
633.9133333333333
0.0
0.0
707.125
0.0
0.0
0.0
451.1733333333333
11788.625
0.0
1122.3733333333334
0.0
0.0
268.8666666666667
0.0
872.9266666666665
190.72
0.0
5970.0
0.0
0.0
1190.857143
0.0
0.0
0.0
0.0
0.0
2274.75
9702.428571
935.8466666666667
0.0
223.66000000000005
300.47142857142853
0.0
0.0
9398.142857
241.2933333333333
1205.006666666667
0.0
6897.625
940.625
3814.875
455.56
0.0
0.0
65.1857142857143
0.0
0.0
0.0
349.0
383.8866666666666
371.38
0.0
147.07333333333338
0.0
7017.125
608.7933333333333
735.9000000000002
43.206666666666656
3202.857143
10776.57143
0.0
4493.0
10607.625
0.0
714.4285714
0.0
1090.84
0.0
34.95333333333333
0.0
0.0
0.0
0.0
7910.571429
7268.875
8983.625
10983.25
0.0
0.0
0.0
7931.0
7352.142857
983.0
1264.4666666666667
7154.428571
11623.71429
250.63333333333333
460.92
1228.607142857143
1138.285714
0.0
0.0
0.0
0.0
394.2857143
0.0
266.9466666666667
626.3466666666666
0.0
0.0
962.5866666666668
671.8571428571429
7233.857143
135.34666666666666
9879.25
941.04
0.0
0.0
12.106666666666667
0.0
0.0
0.0
912.9866666666666
0.0
0.0
1989.714286
0.0
703.3333333333334
0.0
0.0
0.0
0.0
4.307142857142857
0.0
0.0
623.7142857
0.0
864.06
0.0
247.4923076923077
779.9133333333333
9672.125
0.0
13494.75
0.0
0.0
0.0
0.0
8354.714286
0.0
4545.375
12727.875
290.42
10768.28571
0.0
0.0
797.7800000000002
0.0
326.56
6983.0
0.0
0.0
0.0
0.0
561.5133333333333
351.25
1243.9066666666668
338.05999999999995
146.72666666666666
0.0
1017.8466666666668
0.0
0.0
376.92
471.17333333333335
0.0
11528.71429
146.64666666666665
0.0
12535.25
0.0
0.0
35.67142857142857
267.24666666666667
268.27857142857147
0.0
7235.0
654.3666666666666
0.0
0.0
3.792857142857143
0.0
923.0933333333331
7155.875
10019.28571
379.2857143
0.0
497.9357142857143
3787.142857
0.0
709.4333333333333
0.0
547.0266666666665
43.55333333333333
0.0
619.8133333333333
0.0
0.0
437.6571428571429
3915.0
957.1333333333331
0.0
460.3266666666666
0.0
7776.25
91.41333333333331
193.98
0.0
0.0
0.0
0.0
642.9466666666665
0.0
55.973333333333336
0.0
8580.875
0.0
1058.8266666666666
0.0
703.4285714
342.14
0.0
332.0533333333333
4325.571429
8462.75
0.0
448.09333333333336
10839.57143
0.0
10864.75
0.0
0.0
3990.428571
0.0
0.0
0.0
0.0
0.0
609.2266666666666
13064.14286
0.0
0.0
2267.142857
0.0
1074.753333333333
19.08
0.0
0.0
1041.073333333333
6097.25
0.0
0.0
0.0
0.0
10241.625
8082.125
0.0
0.0
0.0
0.0
0.0
170.15333333333334
297.7266666666667
0.0
0.0
0.0
0.0
1087.6666666666663
632.8799999999999
7839.625
8916.714286
0.0
0.0
0.0
0.0
10182.0
0.0
0.0
152.1428571
0.0
0.0
855.5866666666667
0.0
2342.875
0.0
9280.428571
434.34
0.0
0.0
0.0
272.38571428571424
40.18571428571429
1668.375
4372.125
299.00000000000006
0.0
0.0
9513.0
0.0
0.0
0.0
1291.0466666666664
131.9
0.0
0.0
467.08
0.0
12465.5
0.0
0.0
7846.75
0.0
0.0
171.0266666666667
0.0
1929.75
4387.5
7837.125
0.0
0.0
399.3266666666666
57.25
456.3133333333333
0.0
127.72142857142858
413.5533333333333
0.0
0.0
840.4285714
0.0
0.0
0.0
11923.14286
0.0
1043.8666666666666
338.65333333333336
9689.142857
0.0
0.0
3619.714286
437.4357142857143
0.0
77.61999999999999
0.0
259.9
473.66428571428565
0.0
0.0
70.8857142857143
0.0
321.33333333333326
9699.571429
0.0
6317.0
770.7066666666667
965.2066666666669
0.0
0.0
12766.42857
0.0
0.0
8669.375
192.19333333333333
0.0
0.0
0.0
0.0
0.0
662.6066666666667
12983.25
1119.4733333333334
8679.875
644.5133333333332
93.1
0.0
1992.285714
0.0
8453.142857
0.0
1167.6199999999997
868.2857143
0.0
0.0
5547.142857
0.0
3333.0
108.11428571428571
8439.857143
212.45
0.0
95.36666666666666
0.0
48.086666666666666
0.0
321.1466666666667
1159.0333333333335
11681.0
0.0
0.0
0.0
755.7266666666666
475.5
14.02
0.0
496.6000000000001
0.0
0.0
0.0
1577.125
0.0
0.0
0.0
12731.75
142.28000000000003
0.0
0.0
126.96
0.0
0.0
7734.25
0.0
0.0
0.0
4307.142857
125.25333333333332
0.0
4087.0
0.0
60.30666666666667
3477.375
33.97333333333333
97.99999999999999
1706.714286
296.76000000000005
1880.0
0.0
6026.0
435.01333333333326
0.0
2340.0
1078.7
0.0
0.0
559.8066666666665
0.0
0.0
0.0
3907.625
0.0
84.06
377.9866666666666
0.0
2580.142857
0.0
986.2266666666667
6134.571429
1522.0
0.0
2657.571429
1244.4466666666667
660.0
588.15
0.0
0.0
0.0
0.0
0.0
96.42857143
0.0
0.0
4252.75
0.0
0.0
1078.314285714286
226.76666666666665
129.50714285714287
1163.5357142857142
309.07333333333327
0.0
8341.75
380.6666666666666
388.71333333333337
145.00666666666666
0.0
0.0
233.125
0.0
0.0
0.0
1172.18
0.0
0.0
11811.71429
0.0
0.0
0.0
182.7
0.0
374.5714286
0.0
364.9
8303.714286
0.0
7670.375
11570.57143
0.0
0.0
0.0
